7873	1
940	2
4559	3
4915	4
8266	5
3877	6
2105	7
124	8
1771	9
8290	10
9511	11
5538	12
1564	13
6759	14
2904	15
7199	16
4018	17
6677	18
8353	19
1593	20
3009	21
9384	22
6481	23
99	24
5178	25
5154	26
6002	27
4336	28
2086	29
4182	30
6850	31
1167	32
131	33
1849	34
2671	35
8329	36
4931	37
5306	38
8832	39
7356	40
5834	41
2107	42
3499	43
5966	44
9520	45
3549	46
4972	47
6585	48
111	49
111	50
9131	51
208	52
2097	53
8283	54
2010	55
8717	56
5362	57
7263	58
1470	59
4609	60
218	61
5776	62
6577	63
3030	64
3938	65
7226	66
2152	67
6053	68
1370	69
8278	70
2327	71
5963	72
3984	73
7768	74
8791	75
2518	76
5800	77
8032	78
2768	79
1990	80
817	81
6644	82
4729	83
2392	84
8888	85
1541	86
387	87
388	88
273	89
8476	90
7096	91
953	92
1450	93
6822	94
6306	95
3536	96
3297	97
2403	98
2633	99
456	100
5625	101
8412	102
6911	103
3993	104
389	105
8940	106
9541	107
1559	108
9203	109
1774	110
4690	111
5196	112
5	113
7958	114
3427	115
3539	116
3554	117
8874	118
4003	119
1743	120
6266	121
1307	122
4840	123
4623	124
8732	125
1683	126
8633	127
5600	128
1853	129
7603	130
4717	131
2099	132
740	133
5227	134
5825	135
4331	136
6081	137
4566	138
1311	139
2935	140
6215	141
6838	142
4771	143
6520	144
7184	145
8017	146
7276	147
8292	148
8607	149
5770	150
5740	151
7201	152
1776	153
1821	154
790	155
227	156
8539	157
4985	158
5808	159
6022	160
8342	161
8986	162
2804	163
9265	164
1336	165
5248	166
5365	167
934	168
7625	169
145	170
5411	171
3129	172
7664	173
5784	174
7973	175
3992	176
6204	177
173	178
8051	179
7156	180
4031	181
3388	182
3887	183
9110	184
2285	185
2525	186
4176	187
6724	188
2125	189
2104	190
4197	191
1476	192
4948	193
158	194
6821	195
8273	196
7536	197
7392	198
3347	199
5169	200
3905	201
3472	202
4246	203
2095	204
9016	205
6191	206
378	207
4692	208
6787	209
7258	210
7918	211
735	212
1633	213
366	214
4772	215
6855	216
7429	217
3228	218
1072	219
6654	220
9669	221
8843	222
2294	223
9138	224
4051	225
202	226
4767	227
2502	228
7005	229
5307	230
6343	231
6281	232
9181	233
5928	234
7211	235
2005	236
627	237
1613	238
2654	239
3534	240
6482	241
4674	242
2098	243
5453	244
1724	245
2498	246
578	247
9276	248
437	249
3309	250
750	251
4792	252
1603	253
216	254
2963	255
1619	256
3720	257
8510	258
5014	259
4128	260
3209	261
3350	262
1874	263
4795	264
3031	265
1146	266
1202	267
8930	268
2514	269
5277	270
8271	271
5377	272
2682	273
7841	274
4575	275
9481	276
9280	277
2541	278
7927	279
5180	280
1790	281
6882	282
8695	283
8269	284
1177	285
2006	286
7929	287
4201	288
4584	289
8393	290
5602	291
4672	292
7162	293
7776	294
2039	295
151	296
3614	297
8609	298
5101	299
8172	300
6434	301
2947	302
7415	303
3050	304
197	305
161	306
5599	307
4057	308
2366	309
6082	310
7056	311
7709	312
7756	313
8667	314
3603	315
1080	316
1548	317
6828	318
9416	319
9410	320
2828	321
8068	322
2660	323
3550	324
1038	325
7635	326
5429	327
7907	328
8978	329
405	330
3423	331
3203	332
8113	333
1609	334
2561	335
3241	336
5028	337
3515	338
2581	339
17	340
4019	341
3971	342
7814	343
6078	344
3382	345
4555	346
9372	347
4449	348
4647	349
1503	350
2762	351
3864	352
8849	353
3610	354
1226	355
9740	356
5393	357
7592	358
794	359
3724	360
4004	361
838	362
4464	363
9506	364
49	365
142	366
2966	367
8738	368
863	369
1517	370
5320	371
6682	372
4863	373
58	374
6150	375
2021	376
6377	377
4911	378
9672	379
846	380
9425	381
6684	382
174	383
7926	384
2481	385
1511	386
292	387
2308	388
8612	389
9420	390
5974	391
891	392
5683	393
899	394
7489	395
7179	396
4	397
7945	398
8441	399
1595	400
2646	401
1242	402
4861	403
8545	404
8236	405
5023	406
8526	407
2695	408
1549	409
6167	410
8242	411
4784	412
3866	413
7449	414
186	415
1510	416
2863	417
8604	418
2140	419
8934	420
1769	421
730	422
3946	423
9030	424
340	425
4764	426
6426	427
3591	428
5605	429
3751	430
5150	431
6528	432
7697	433
933	434
7843	435
5481	436
2464	437
3452	438
6409	439
5520	440
3649	441
8619	442
8279	443
7923	444
9101	445
1679	446
2447	447
4991	448
141	449
6184	450
1690	451
8575	452
7829	453
2472	454
2552	455
7562	456
9329	457
315	458
3818	459
1680	460
1331	461
4620	462
5257	463
6061	464
5074	465
4081	466
3429	467
3402	468
8281	469
8534	470
6947	471
9264	472
442	473
3288	474
2313	475
8952	476
102	477
4627	478
7943	479
5915	480
3183	481
5675	482
9561	483
3552	484
7330	485
7367	486
4390	487
259	488
96	489
3592	490
3636	491
6394	492
8117	493
4096	494
716	495
2145	496
5484	497
7508	498
3117	499
6043	500
8758	501
6223	502
3365	503
1698	504
7614	505
253	506
3671	507
3147	508
1096	509
2990	510
495	511
2384	512
1050	513
5681	514
925	515
902	516
5389	517
7012	518
3660	519
2564	520
7025	521
785	522
3421	523
2399	524
7222	525
7997	526
3865	527
6431	528
7870	529
7238	530
7279	531
9089	532
3155	533
7252	534
2705	535
6381	536
8519	537
7085	538
2854	539
7494	540
8652	541
4973	542
4055	543
998	544
2287	545
3596	546
2611	547
2248	548
1960	549
6091	550
4907	551
2740	552
9246	553
7186	554
2643	555
3217	556
9666	557
8250	558
3433	559
1005	560
886	561
2717	562
952	563
5394	564
9365	565
1065	566
2788	567
7622	568
8775	569
7906	570
9434	571
4127	572
6500	573
4927	574
1431	575
6960	576
6725	577
8634	578
5930	579
5592	580
9227	581
1588	582
8547	583
2593	584
9556	585
5839	586
7457	587
4608	588
3706	589
7147	590
4066	591
6905	592
4867	593
8387	594
6212	595
4060	596
1110	597
26	598
5465	599
4468	600
1448	601
4298	602
1496	603
9097	604
6388	605
3318	606
2405	607
5727	608
5628	609
5626	610
3555	611
3489	612
7570	613
4702	614
7648	615
2782	616
1842	617
3324	618
3908	619
6364	620
5804	621
7185	622
4733	623
6744	624
5922	625
8936	626
154	627
1418	628
198	629
1699	630
7411	631
4093	632
3341	633
8433	634
3025	635
7972	636
25	637
5785	638
9109	639
4615	640
3528	641
310	642
4472	643
7534	644
6745	645
4946	646
8774	647
2727	648
7259	649
3303	650
283	651
3098	652
1286	653
833	654
9184	655
7680	656
2612	657
8390	658
6354	659
8226	660
4712	661
6742	662
606	663
5131	664
5645	665
8040	666
59	667
725	668
8041	669
6083	670
5824	671
8861	672
2466	673
3466	674
1868	675
5973	676
2928	677
6741	678
9442	679
1322	680
3799	681
5862	682
971	683
9249	684
4115	685
2200	686
1556	687
2178	688
8573	689
2421	690
7878	691
7905	692
1766	693
1459	694
7643	695
5	696
3130	697
1662	698
3518	699
3785	700
7809	701
2251	702
4796	703
2739	704
7182	705
4920	706
7520	707
4705	708
240	709
7004	710
450	711
7550	712
1490	713
802	714
3641	715
830	716
5774	717
5991	718
5955	719
9734	720
2803	721
5403	722
7016	723
1165	724
1026	725
2451	726
4932	727
3385	728
5312	729
1869	730
6613	731
4394	732
1278	733
9644	734
23	735
9675	736
6523	737
210	738
1709	739
108	740
9408	741
4667	742
3134	743
6733	744
8233	745
3918	746
2752	747
2773	748
2515	749
9358	750
5797	751
3740	752
5374	753
7420	754
2607	755
6616	756
6600	757
9490	758
2390	759
897	760
7327	761
7609	762
97	763
8705	764
8516	765
8997	766
9259	767
636	768
5002	769
4277	770
1872	771
3064	772
6008	773
4650	774
8855	775
2347	776
5279	777
3447	778
4375	779
4303	780
1062	781
5207	782
2888	783
194	784
3651	785
2704	786
5406	787
5833	788
3727	789
620	790
2059	791
8506	792
5903	793
7911	794
2830	795
6537	796
2719	797
800	798
7062	799
4351	800
6425	801
6574	802
3650	803
6688	804
7017	805
2258	806
3170	807
4629	808
9373	809
850	810
2319	811
3231	812
3958	813
5875	814
9027	815
4165	816
3118	817
5275	818
8998	819
5166	820
9721	821
3544	822
9415	823
5670	824
1451	825
6318	826
8971	827
614	828
2926	829
9200	830
9555	831
3680	832
6818	833
1402	834
6751	835
3317	836
5509	837
