4828	1
1132	2
1924	3
1252	4
5912	5
3442	6
110	7
70	8
4731	9
620	10
488	11
1213	12
5334	13
1348	14
1232	15
1213	16
6517	17
5668	18
1770	19
4772	20
1110	21
1807	22
3320	23
567	24
5906	25
39	26
5856	27
3902	28
5564	29
239	30
2032	31
889	32
2274	33
5510	34
3475	35
3062	36
2775	37
6265	38
1402	39
1012	40
3357	41
6576	42
1758	43
2882	44
2728	45
518	46
679	47
6009	48
2745	49
1245	50
3301	51
5490	52
5254	53
4154	54
2770	55
5238	56
4504	57
6887	58
4988	59
5770	60
3628	61
608	62
1708	63
1566	64
6533	65
1502	66
1156	67
981	68
24	69
247	70
516	71
18	72
4842	73
1386	74
1020	75
1042	76
1711	77
4451	78
4305	79
1943	80
41	81
1265	82
138	83
594	84
2200	85
5592	86
3182	87
2357	88
609	89
48	90
1706	91
6515	92
108	93
137	94
1453	95
6261	96
3713	97
876	98
1896	99
2381	100
5267	101
1773	102
3496	103
1880	104
1412	105
2772	106
6626	107
1820	108
30	109
563	110
105	111
1039	112
5052	113
805	114
1339	115
702	116
873	117
1675	118
1774	119
1253	120
1769	121
6568	122
3358	123
1410	124
979	125
557	126
1280	127
11	128
6510	129
834	130
6646	131
2309	132
1806	133
115	134
6305	135
2003	136
215	137
1933	138
5	139
1097	140
5984	141
493	142
510	143
1190	144
5210	145
62	146
88	147
134	148
3773	149
5833	150
3688	151
6538	152
242	153
451	154
300	155
5865	156
5276	157
1533	158
1815	159
1158	160
5422	161
492	162
1209	163
5508	164
233	165
110	166
487	167
555	168
2660	169
1930	170
5402	171
2856	172
1501	173
1293	174
6444	175
6405	176
59	177
5125	178
1074	179
5842	180
946	181
604	182
5021	183
974	184
5115	185
614	186
1921	187
1832	188
3710	189
2968	190
1039	191
4081	192
3304	193
6181	194
175	195
1319	196
3892	197
5235	198
4791	199
6939	200
1827	201
1521	202
1812	203
3954	204
2372	205
6911	206
2302	207
128	208
632	209
1611	210
5601	211
6826	212
6715	213
7022	214
576	215
4998	216
551	217
1265	218
4919	219
453	220
5822	221
121	222
472	223
3356	224
2151	225
4851	226
2641	227
3347	228
6676	229
4917	230
6774	231
5300	232
580	233
2691	234
2178	235
5635	236
1568	237
1626	238
5828	239
924	240
629	241
5819	242
5557	243
1181	244
1067	245
1629	246
1515	247
859	248
3160	249
4735	250
255	251
3353	252
2289	253
2583	254
1472	255
2993	256
4620	257
1730	258
4506	259
5958	260
198	261
256	262
1305	263
1460	264
1663	265
586	266
6810	267
2387	268
1571	269
587	270
54	271
1165	272
6268	273
271	274
6137	275
5858	276
6850	277
26	278
3292	279
418	280
695	281
260	282
313	283
3177	284
478	285
5180	286
538	287
5139	288
5919	289
289	290
1420	291
115	292
460	293
685	294
2918	295
393	296
2263	297
2663	298
836	299
460	300
5848	301
5076	302
228	303
6889	304
4852	305
90	306
2481	307
5556	308
2301	309
4376	310
6679	311
5771	312
631	313
6779	314
687	315
4531	316
4018	317
388	318
3428	319
24	320
4448	321
6278	322
2425	323
951	324
5698	325
849	326
50	327
4240	328
6241	329
4035	330
3313	331
1390	332
5360	333
2542	334
548	335
799	336
3787	337
1593	338
6738	339
4511	340
3269	341
616	342
2977	343
4810	344
922	345
263	346
882	347
2592	348
80	349
6989	350
587	351
5020	352
5252	353
620	354
1736	355
6993	356
629	357
1207	358
2084	359
66	360
2914	361
4551	362
3758	363
2813	364
1838	365
55	366
56	367
3285	368
6721	369
2412	370
6796	371
2537	372
925	373
7018	374
1017	375
1668	376
17	377
412	378
6730	379
904	380
4770	381
1228	382
5573	383
4241	384
5904	385
1151	386
6083	387
6347	388
1695	389
995	390
6865	391
496	392
3210	393
4704	394
6767	395
1913	396
6385	397
2201	398
2944	399
560	400
61	401
4242	402
1724	403
2245	404
2455	405
107	406
1693	407
4026	408
3441	409
771	410
709	411
895	412
163	413
806	414
5196	415
3158	416
4064	417
134	418
1018	419
1601	420
1868	421
901	422
1464	423
724	424
62	425
1377	426
773	427
996	428
3410	429
1857	430
3747	431
5587	432
5219	433
1945	434
4177	435
5639	436
5339	437
5650	438
1963	439
2024	440
4173	441
1251	442
1586	443
1478	444
774	445
2507	446
6473	447
13	448
185	449
5950	450
1292	451
3602	452
697	453
6968	454
1317	455
5784	456
6680	457
5203	458
129	459
1045	460
48	461
844	462
6133	463
4706	464
6390	465
5813	466
3664	467
1544	468
1148	469
117	470
3797	471
1275	472
1697	473
6306	474
1073	475
948	476
167	477
9	478
1127	479
1236	480
3971	481
155	482
649	483
52	484
2434	485
6260	486
3324	487
6563	488
3405	489
321	490
6438	491
2994	492
6252	493
4259	494
2586	495
4879	496
26	497
2801	498
5188	499
309	500
1	501
5763	502
6870	503
6808	504
1632	505
877	506
2199	507
3159	508
5444	509
209	510
5722	511
4991	512
694	513
6609	514
5160	515
34	516
2956	517
562	518
216	519
1156	520
891	521
3103	522
2027	523
719	524
4653	525
1811	526
5079	527
833	528
1340	529
5646	530
1197	531
177	532
953	533
4415	534
3840	535
5943	536
283	537
1535	538
3849	539
1477	540
5133	541
5242	542
4032	543
2018	544
247	545
4535	546
581	547
484	548
77	549
3393	550
825	551
658	552
1371	553
5513	554
285	555
3354	556
1559	557
417	558
6216	559
600	560
6103	561
4204	562
602	563
330	564
3888	565
4570	566
136	567
6194	568
1662	569
4941	570
2802	571
3526	572
102	573
5937	574
102	575
2226	576
2233	577
2232	578
4215	579
359	580
435	581
5264	582
1322	583
4662	584
1126	585
597	586
222	587
2234	588
940	589
512	590
941	591
17	592
814	593
2842	594
1199	595
6615	596
4344	597
1088	598
5552	599
6122	600
4780	601
1255	602
1686	603
4898	604
5248	605
652	606
741	607
1085	608
4140	609
1995	610
282	611
1648	612
1988	613
3961	614
1003	615
102	616
4888	617
5993	618
2769	619
758	620
1967	621
5796	622
7023	623
5567	624
2924	625
5846	626
1902	627
1059	628
1483	629
2194	630
123	631
783	632
5500	633
5885	634
2197	635
2031	636
5491	637
2528	638
321	639
441	640
3744	641
3094	642
2346	643
1949	644
5274	645
6949	646
752	647
2068	648
609	649
5743	650
84	651
4961	652
2227	653
4673	654
5240	655
1232	656
5823	657
6340	658
3012	659
7010	660
928	661
6518	662
1721	663
6702	664
4093	665
1360	666
6683	667
4520	668
4355	669
1106	670
5349	671
686	672
5615	673
842	674
214	675
1448	676
2672	677
3024	678
5332	679
91	680
1394	681
4261	682
4784	683
583	684
3593	685
1419	686
6666	687
5606	688
4584	689
654	690
318	691
3115	692
1387	693
4	694
342	695
1950	696
291	697
5890	698
3729	699
1775	700
1983	701
3202	702
1140	703
5297	704
1292	705
