1371	1
2338	2
6102	3
9538	4
3238	5
871	6
4751	7
5158	8
9245	9
4892	10
592	11
2147	12
6073	13
5662	14
9262	15
2020	16
1843	17
444	18
8077	19
7132	20
8106	21
4144	22
5781	23
5841	24
9077	25
5868	26
9846	27
2195	28
6984	29
5833	30
6041	31
2335	32
7068	33
8198	34
8052	35
5616	36
8130	37
7086	38
2412	39
5146	40
2516	41
8996	42
9241	43
3384	44
9323	45
8345	46
7354	47
474	48
9254	49
7314	50
7213	51
460	52
3877	53
5466	54
2883	55
5378	56
1782	57
6863	58
6895	59
5885	60
2139	61
4831	62
1292	63
6844	64
4263	65
3413	66
2629	67
403	68
1811	69
3803	70
2779	71
8186	72
8441	73
1800	74
1663	75
1245	76
8902	77
7390	78
1784	79
6110	80
4305	81
9189	82
407	83
3709	84
8805	85
6923	86
7259	87
2778	88
4970	89
8810	90
3183	91
8303	92
5021	93
1455	94
8587	95
8251	96
7109	97
2298	98
3317	99
2221	100
823	101
4178	102
9632	103
2434	104
9010	105
2483	106
9480	107
3835	108
2742	109
4522	110
9725	111
3519	112
352	113
3837	114
472	115
837	116
4097	117
6837	118
9016	119
4280	120
31	121
5534	122
4885	123
3389	124
97	125
6953	126
9826	127
799	128
4899	129
1032	130
1473	131
3631	132
2908	133
876	134
4682	135
3497	136
513	137
1396	138
8759	139
9516	140
2497	141
3008	142
264	143
866	144
5292	145
508	146
8158	147
5092	148
3494	149
5726	150
9377	151
2318	152
6298	153
9841	154
5094	155
9099	156
7335	157
5672	158
2386	159
4354	160
373	161
1920	162
1282	163
4439	164
4790	165
1939	166
4387	167
4750	168
6578	169
6622	170
3946	171
8520	172
5795	173
7216	174
8056	175
9216	176
2702	177
2921	178
8616	179
4988	180
9556	181
3172	182
6776	183
2486	184
9838	185
2746	186
2112	187
9783	188
3135	189
306	190
2661	191
3372	192
1407	193
8223	194
5804	195
3087	196
7663	197
9319	198
3952	199
9269	200
4049	201
9167	202
1237	203
1448	204
968	205
471	206
1435	207
6955	208
7227	209
771	210
4783	211
9681	212
8202	213
9031	214
4957	215
3958	216
7316	217
1071	218
6082	219
909	220
2900	221
1218	222
7129	223
5519	224
9267	225
6095	226
5483	227
9782	228
4330	229
776	230
3481	231
2869	232
2884	233
5462	234
8026	235
7371	236
4696	237
2414	238
114	239
3067	240
5148	241
9749	242
9367	243
612	244
118	245
3613	246
6598	247
6885	248
7900	249
1276	250
2568	251
2740	252
6467	253
6716	254
6987	255
2136	256
6808	257
6947	258
8050	259
9332	260
7741	261
6925	262
3268	263
6948	264
5910	265
78	266
39	267
2219	268
8518	269
2289	270
4541	271
3368	272
4326	273
557	274
2420	275
8772	276
8005	277
8348	278
1824	279
6523	280
1028	281
3988	282
9232	283
8218	284
7968	285
7998	286
9165	287
2970	288
1453	289
3493	290
2914	291
5751	292
5658	293
9442	294
8401	295
6568	296
3285	297
2160	298
7600	299
8763	300
183	301
7322	302
8149	303
9064	304
8362	305
891	306
848	307
579	308
6302	309
6006	310
8203	311
3311	312
790	313
96	314
2357	315
2332	316
4111	317
3418	318
50	319
3824	320
6129	321
4685	322
4621	323
3706	324
877	325
9577	326
5596	327
9328	328
8094	329
2071	330
9426	331
5022	332
5709	333
1928	334
1768	335
3185	336
5068	337
4884	338
879	339
2350	340
8753	341
5199	342
7548	343
9552	344
2757	345
3564	346
4575	347
3755	348
7469	349
26	350
113	351
9457	352
7417	353
6009	354
1201	355
9131	356
9002	357
4589	358
6031	359
2237	360
6945	361
1064	362
6647	363
3685	364
8391	365
6766	366
6632	367
6352	368
3812	369
146	370
5002	371
6462	372
5061	373
678	374
41	375
3436	376
1450	377
4115	378
9592	379
1517	380
834	381
4577	382
5372	383
5143	384
1658	385
6689	386
4126	387
9297	388
4456	389
7851	390
2927	391
5330	392
7890	393
3768	394
6915	395
286	396
8869	397
7284	398
8321	399
5005	400
8228	401
6618	402
9224	403
1748	404
7564	405
1357	406
5473	407
319	408
8477	409
6475	410
4089	411
7405	412
3025	413
46	414
1533	415
1885	416
735	417
9478	418
3147	419
6641	420
1132	421
6341	422
3801	423
6935	424
4930	425
3827	426
1559	427
6327	428
9854	429
1439	430
9828	431
2528	432
5343	433
7617	434
5203	435
4598	436
1611	437
1459	438
5522	439
5844	440
2941	441
4136	442
4179	443
58	444
5878	445
3009	446
668	447
5484	448
9814	449
3620	450
7604	451
2349	452
7043	453
9855	454
3323	455
3792	456
9274	457
9173	458
6512	459
164	460
8938	461
1930	462
9824	463
8588	464
5029	465
5215	466
2492	467
7816	468
8153	469
1148	470
3853	471
6880	472
5108	473
3207	474
8721	475
7384	476
4692	477
5869	478
6288	479
5763	480
6988	481
4616	482
7949	483
7185	484
2231	485
3802	486
7829	487
7022	488
692	489
6643	490
4952	491
769	492
1858	493
2363	494
1979	495
3173	496
5971	497
6871	498
7385	499
6918	500
9562	501
1090	502
1425	503
560	504
347	505
6840	506
6396	507
5612	508
2235	509
3007	510
4084	511
95	512
2480	513
9590	514
5890	515
7708	516
2229	517
1410	518
7772	519
820	520
6435	521
8834	522
9191	523
3291	524
2812	525
6241	526
915	527
3109	528
7976	529
419	530
8216	531
3406	532
9845	533
2930	534
6673	535
9627	536
117	537
2865	538
3424	539
5428	540
9817	541
3747	542
3358	543
8516	544
3157	545
2095	546
9207	547
800	548
4795	549
9701	550
2820	551
8958	552
6520	553
6549	554
8794	555
7230	556
2673	557
622	558
4613	559
8083	560
9763	561
7940	562
5405	563
3742	564
5963	565
3485	566
9353	567
6479	568
4193	569
6995	570
7909	571
8171	572
99	573
1457	574
7965	575
5597	576
671	577
2126	578
6416	579
1035	580
9066	581
6712	582
5847	583
3275	584
9318	585
5222	586
179	587
105	588
5899	589
5496	590
365	591
8501	592
3860	593
8696	594
1655	595
280	596
6985	597
6311	598
8333	599
7587	600
1963	601
6983	602
715	603
5058	604
4735	605
992	606
1647	607
7938	608
6867	609
20	610
8885	611
4020	612
2331	613
523	614
3647	615
9604	616
4114	617
589	618
6418	619
6451	620
4653	621
2259	622
7095	623
4817	624
9589	625
5699	626
1485	627
6914	628
7756	629
3974	630
6783	631
3040	632
8603	633
9260	634
1977	635
6343	636
5687	637
7952	638
762	639
9337	640
9221	641
5209	642
4937	643
1606	644
7173	645
3016	646
9658	647
6891	648
2202	649
8925	650
1169	651
4371	652
5708	653
1568	654
7252	655
2175	656
5183	657
5402	658
77	659
6390	660
3114	661
1603	662
908	663
9012	664
3164	665
7480	666
9452	667
8043	668
8021	669
6532	670
9666	671
6399	672
7171	673
7800	674
4768	675
9522	676
2404	677
2032	678
112	679
2217	680
9615	681
2100	682
4107	683
6016	684
265	685
617	686
2625	687
1886	688
6237	689
2000	690
217	691
9336	692
7745	693
4959	694
605	695
1671	696
8750	697
634	698
2596	699
1289	700
6287	701
8292	702
670	703
2351	704
7896	705
6427	706
7052	707
5417	708
8702	709
6624	710
8394	711
1763	712
7092	713
1677	714
9525	715
6912	716
9498	717
1599	718
7511	719
3450	720
4874	721
3746	722
8066	723
727	724
5865	725
5930	726
8692	727
588	728
2763	729
5407	730
5921	731
5984	732
9433	733
5857	734
6946	735
3030	736
1140	737
5704	738
5281	739
9021	740
1572	741
1016	742
9778	743
1583	744
8033	745
5458	746
7836	747
2684	748
8959	749
6617	750
4017	751
4328	752
2044	753
8175	754
7767	755
1498	756
82	757
4485	758
6487	759
3099	760
4301	761
522	762
3962	763
1576	764
1750	765
627	766
4943	767
3239	768
8689	769
7643	770
9271	771
138	772
9603	773
4574	774
8069	775
9803	776
9302	777
8980	778
6265	779
4545	780
3551	781
3645	782
6611	783
6530	784
2319	785
4157	786
8017	787
99	788
8080	789
8457	790
3739	791
7743	792
8330	793
5745	794
4197	795
6962	796
2007	797
4247	798
4647	799
6308	800
4448	801
7430	802
7102	803
4858	804
3396	805
7488	806
5268	807
5052	808
7397	809
3926	810
8748	811
4198	812
5305	813
8629	814
4987	815
836	816
2832	817
4772	818
268	819
7055	820
3611	821
2741	822
5801	823
7427	824
8732	825
8121	826
4169	827
2565	828
9039	829
8455	830
1966	831
7761	832
5965	833
9141	834
1652	835
7325	836
8282	837
7705	838
6538	839
2711	840
555	841
4041	842
7869	843
2753	844
3134	845
5236	846
3122	847
7792	848
4060	849
1281	850
2046	851
8860	852
9113	853
1530	854
5328	855
2353	856
7096	857
9564	858
49	859
5610	860
6878	861
3453	862
3280	863
5454	864
2465	865
6400	866
4066	867
9738	868
7844	869
6085	870
8497	871
8690	872
8945	873
3420	874
2879	875
2627	876
4394	877
1793	878
5112	879
2130	880
4898	881
3282	882
4109	883
533	884
747	885
5076	886
8400	887
9694	888
1990	889
5778	890
4681	891
2251	892
2499	893
7796	894
8319	895
7858	896
5593	897
8093	898
8300	899
7440	900
6884	901
8981	902
7927	903
2773	904
1070	905
5752	906
2714	907
6091	908
24	909
3826	910
1496	911
9034	912
8503	913
157	914
9296	915
5286	916
6291	917
4635	918
5964	919
8988	920
4771	921
5624	922
1392	923
7603	924
8962	925
2198	926
7920	927
3777	928
1353	929
8317	930
8552	931
1374	932
6127	933
6492	934
3011	935
3712	936
9546	937
2718	938
6544	939
5938	940
4933	941
3044	942
2651	943
302	944
9184	945
9746	946
8854	947
4275	948
548	949
6117	950
6979	951
8928	952
330	953
3577	954
6012	955
4792	956
5179	957
6577	958
5646	959
4708	960
9335	961
1375	962
312	963
6430	964
4392	965
3338	966
8576	967
2150	968
4818	969
4974	970
9100	971
8599	972
9678	973
4838	974
5820	975
449	976
6680	977
1844	978
109	979
7793	980
2001	981
487	982
638	983
3762	984
9349	985
4863	986
3128	987
9230	988
3951	989
49	990
9295	991
7678	992
3196	993
1771	994
5	995
1487	996
8601	997
3714	998
2639	999
68	1000
5845	1001
1716	1002
6889	1003
3349	1004
6174	1005
6495	1006
8471	1007
918	1008
2555	1009
6590	1010
5979	1011
7584	1012
7613	1013
6828	1014
5575	1015
8723	1016
9482	1017
5574	1018
43	1019
6670	1020
7334	1021
3816	1022
5356	1023
3790	1024
