6091	1
7305	2
3738	3
628	4
7083	5
113	6
1699	7
3689	8
6144	9
1696	10
2169	11
1591	12
8757	13
2659	14
7870	15
225	16
5406	17
4200	18
113	19
6594	20
8551	21
4051	22
6741	23
418	24
2980	25
3747	26
430	27
5458	28
5412	29
7006	30
2586	31
6548	32
3262	33
1842	34
7849	35
758	36
282	37
2059	38
3732	39
1112	40
3214	41
3454	42
2871	43
3975	44
4501	45
2420	46
267	47
1347	48
260	49
750	50
7867	51
6645	52
2919	53
4703	54
3237	55
325	56
732	57
1352	58
2646	59
1320	60
4929	61
6056	62
2622	63
4006	64
6970	65
6614	66
3878	67
2557	68
2177	69
7931	70
230	71
7124	72
8640	73
3789	74
2197	75
1104	76
1916	77
5124	78
6219	79
2712	80
6740	81
1783	82
1273	83
7338	84
5418	85
7213	86
325	87
5800	88
3838	89
8603	90
3773	91
4056	92
282	93
7514	94
4879	95
113	96
3957	97
5296	98
2203	99
71	100
71	101
71	102
6475	103
3422	104
31	105
21	106
7028	107
4267	108
5265	109
3579	110
1268	111
522	112
3649	113
490	114
8056	115
4998	116
3728	117
7435	118
8582	119
7831	120
212	121
4571	122
8433	123
3596	124
4936	125
8329	126
8730	127
881	128
6588	129
349	130
2781	131
46	132
2614	133
55	134
8593	135
1237	136
3120	137
50	138
7988	139
4235	140
7805	141
4352	142
523	143
8579	144
707	145
4647	146
835	147
6560	148
551	149
4438	150
8133	151
469	152
2287	153
538	154
2505	155
3786	156
8785	157
4148	158
1521	159
525	160
291	161
1009	162
651	163
6507	164
7495	165
2338	166
1711	167
6748	168
881	169
50	170
470	171
2443	172
799	173
7295	174
6401	175
8285	176
4388	177
8371	178
7411	179
648	180
456	181
510	182
8323	183
808	184
7629	185
21	186
378	187
392	188
6080	189
2483	190
797	191
6072	192
6125	193
2133	194
158	195
1479	196
6164	197
4799	198
870	199
1599	200
1007	201
1581	202
8519	203
6593	204
740	205
6099	206
500	207
3798	208
1570	209
6698	210
2294	211
2797	212
3571	213
596	214
4833	215
797	216
5100	217
2274	218
3242	219
3850	220
6448	221
6419	222
1412	223
2905	224
407	225
6754	226
6506	227
406	228
621	229
140	230
546	231
845	232
2544	233
7064	234
5760	235
